processing,view,quantity,backend,reference,distance_km,component,unit,time_start_s,time_end_s,dt_s,samples_per_component,relative_l2_percent,paper_energy_misfit,correlation_pearson_no_shift,peak_abs,reference_peak_abs,peak_ratio,max_abs_difference,rms_difference
raw,zoom,disp,qssp2020,spgrn2020,300.0,North,m,75.0,115.0,0.25,161,0.40325939337225386,1.6261813834295818e-05,0.9999919828380105,3.0588191479407226e-05,3.057569037745363e-05,1.00040885755315,1.1892919054967361e-07,3.5586056035034616e-08
raw,zoom,disp,qssp2020,spgrn2020,300.0,Up,m,75.0,115.0,0.25,161,0.21962313107547118,4.8234319703393595e-06,0.9999975984609164,9.018164171624112e-05,9.014476279598402e-05,1.000409107740852,1.4232179252964436e-07,4.9534278593482146e-08
raw,zoom,disp,qssp2020,spgrn2020,300.0,all_components,m,75.0,115.0,0.25,161,0.252550029934579,6.3781517619956745e-06,0.9999968247427038,9.018164171624112e-05,9.014476279598402e-05,1.000409107740852,1.4232179252964436e-07,3.617449684262024e-08
raw,zoom,disp,qssp2020,spgrn2020,600.0,East,m,155.0,220.0,0.25,261,0.1525895612190899,2.3283574193034384e-06,0.9999989302230331,6.803254214597282e-06,6.802973620541636e-06,1.0000412457950445,8.062726698292237e-09,3.4038473727479615e-09
raw,zoom,disp,qssp2020,spgrn2020,600.0,North,m,155.0,220.0,0.25,261,0.16772566553875148,2.813189888041713e-06,0.9999986439099637,1.3228000556438577e-05,1.3226644372000243e-05,1.000102534278551,2.0235701201362652e-08,7.596903641948363e-09
raw,zoom,disp,qssp2020,spgrn2020,600.0,Up,m,155.0,220.0,0.25,261,0.1819776508451915,3.3115865407134424e-06,0.9999983566407814,5.087566013680163e-05,5.0875919572199884e-05,0.9999949006248843,8.278118240592614e-08,2.1048750162322395e-08
raw,zoom,disp,qssp2020,spgrn2020,600.0,all_components,m,155.0,220.0,0.25,261,0.17935092825038673,3.2166755464275366e-06,0.9999984103392119,5.087566013680163e-05,5.0875919572199884e-05,0.9999949006248843,8.278118240592614e-08,1.306839706158689e-08
raw,zoom,disp,qssp2020,spgrn2020,900.0,East,m,240.0,310.0,0.25,281,0.24514447112592505,6.009581172360949e-06,0.9999989974236358,5.41350630225532e-06,5.4067310569255066e-06,1.0012531130656361,8.459897407709311e-09,3.900453383497724e-09
raw,zoom,disp,qssp2020,spgrn2020,900.0,North,m,240.0,310.0,0.25,281,0.20599014314199005,4.243193907165755e-06,0.9999987486942685,9.211834499012624e-06,9.20312035989363e-06,1.000946867885915,1.8074440881486345e-08,6.693986127030803e-09
raw,zoom,disp,qssp2020,spgrn2020,900.0,Up,m,240.0,310.0,0.25,281,0.1756898946332841,3.086693907625447e-06,0.9999985269544341,2.821390558018035e-05,2.8204263866392105e-05,1.0003418530557622,5.202384163670373e-08,1.4000190696330939e-08
raw,zoom,disp,qssp2020,spgrn2020,900.0,all_components,m,240.0,310.0,0.25,281,0.18283210127596317,3.3427577256984048e-06,0.9999985603320328,2.821390558018035e-05,2.8204263866392105e-05,1.0003418530557622,5.202384163670373e-08,9.238115363343887e-09
lowpass_0p4Hz,full,disp,qseis06,spgrn2020,300.0,East,m,0.0,400.0,0.25,1601,2.681044520540842,0.0007187999721122072,0.9996544715223593,1.9541087713713064e-05,1.957598105537681e-05,0.9982175431430467,4.340600578089991e-07,4.197161357110067e-08
lowpass_0p4Hz,full,disp,qseis06,spgrn2020,300.0,North,m,0.0,400.0,0.25,1601,3.3591871560832125,0.001128413834959442,0.9994982216729865,3.097105198332102e-05,3.0755381329297416e-05,1.0070124526083557,1.2030126226925735e-06,9.392324273203404e-08
lowpass_0p4Hz,full,disp,qseis06,spgrn2020,300.0,Up,m,0.0,400.0,0.25,1601,3.6039765212253827,0.0012988646765543811,0.9993732310551962,7.985854227207014e-05,8.001770173979601e-05,0.9980109467747095,3.061148749961938e-06,2.454460815828971e-07
lowpass_0p4Hz,full,disp,qseis06,spgrn2020,300.0,all_components,m,0.0,400.0,0.25,1601,3.535884946392988,0.0012502482354128542,0.9993983991890141,7.985854227207014e-05,8.001770173979601e-05,0.9980109467747095,3.061148749961938e-06,1.536521730353556e-07
lowpass_0p4Hz,full,disp,qseis06,spgrn2020,600.0,East,m,0.0,400.0,0.25,1601,7.128976292223764,0.005082230297508848,0.9975488214588982,5.027928430598518e-06,4.986209872917369e-06,1.0083667873483915,4.36641959467187e-07,5.860486719935101e-08
lowpass_0p4Hz,full,disp,qseis06,spgrn2020,600.0,North,m,0.0,400.0,0.25,1601,6.447136010178485,0.004156556273374016,0.9980174577014496,1.2999213906428862e-05,1.3061933030954519e-05,0.995198327508109,1.0076782194619137e-06,1.1695956889176963e-07
lowpass_0p4Hz,full,disp,qseis06,spgrn2020,600.0,Up,m,0.0,400.0,0.25,1601,6.894593727543784,0.004753542266788609,0.9976530503925405,4.3460431579850796e-05,4.296787072845295e-05,1.011463468937307,3.4341577390359305e-06,3.114465783298085e-07
lowpass_0p4Hz,full,disp,qseis06,spgrn2020,600.0,all_components,m,0.0,400.0,0.25,1601,6.842545987331962,0.004682043558875274,0.9976961463138851,4.3460431579850796e-05,4.296787072845295e-05,1.011463468937307,3.4341577390359305e-06,1.9503251213421462e-07
lowpass_0p4Hz,full,disp,qseis06,spgrn2020,900.0,East,m,0.0,400.0,0.25,1601,10.714256747366708,0.011479529764849304,0.9944843363697511,4.530988454704218e-06,4.483947919810008e-06,1.0104908745006573,5.703171168225674e-07,6.763029073521864e-08
lowpass_0p4Hz,full,disp,qseis06,spgrn2020,900.0,North,m,0.0,400.0,0.25,1601,9.765176421574068,0.009535867054446614,0.9953902841436573,9.357794309332078e-06,9.250087552363776e-06,1.0116438635157328,1.1396639403989675e-06,1.3584248514959612e-07
lowpass_0p4Hz,full,disp,qseis06,spgrn2020,900.0,Up,m,0.0,400.0,0.25,1601,10.78745463044006,0.011636917740380266,0.9942681262204194,2.782685163058373e-05,2.739820520051419e-05,1.015645055102423,3.906464165525806e-06,3.611124788566933e-07
lowpass_0p4Hz,full,disp,qseis06,spgrn2020,900.0,all_components,m,0.0,400.0,0.25,1601,10.645183345331818,0.011331992845572993,0.9944325638193898,2.782685163058373e-05,2.739820520051419e-05,1.015645055102423,3.906464165525806e-06,2.261483726690468e-07
lowpass_0p4Hz,full,disp,qseis2025,spgrn2020,300.0,East,m,0.0,400.0,0.25,1601,2.681044520540842,0.0007187999721122072,0.9996544715223593,1.9541087713713064e-05,1.957598105537681e-05,0.9982175431430467,4.340600578089991e-07,4.197161357110067e-08
lowpass_0p4Hz,full,disp,qseis2025,spgrn2020,300.0,North,m,0.0,400.0,0.25,1601,3.3591871560832125,0.001128413834959442,0.9994982216729865,3.097105198332102e-05,3.0755381329297416e-05,1.0070124526083557,1.2030126226925735e-06,9.392324273203404e-08
lowpass_0p4Hz,full,disp,qseis2025,spgrn2020,300.0,Up,m,0.0,400.0,0.25,1601,3.6039765212253827,0.0012988646765543811,0.9993732310551962,7.985854227207014e-05,8.001770173979601e-05,0.9980109467747095,3.061148749961938e-06,2.454460815828971e-07
lowpass_0p4Hz,full,disp,qseis2025,spgrn2020,300.0,all_components,m,0.0,400.0,0.25,1601,3.535884946392988,0.0012502482354128542,0.9993983991890141,7.985854227207014e-05,8.001770173979601e-05,0.9980109467747095,3.061148749961938e-06,1.536521730353556e-07
lowpass_0p4Hz,full,disp,qseis2025,spgrn2020,600.0,East,m,0.0,400.0,0.25,1601,7.128976292223764,0.005082230297508848,0.9975488214588982,5.027928430598518e-06,4.986209872917369e-06,1.0083667873483915,4.36641959467187e-07,5.860486719935101e-08
lowpass_0p4Hz,full,disp,qseis2025,spgrn2020,600.0,North,m,0.0,400.0,0.25,1601,6.447136010178485,0.004156556273374016,0.9980174577014496,1.2999213906428862e-05,1.3061933030954519e-05,0.995198327508109,1.0076782194619137e-06,1.1695956889176963e-07
lowpass_0p4Hz,full,disp,qseis2025,spgrn2020,600.0,Up,m,0.0,400.0,0.25,1601,6.894593727543784,0.004753542266788609,0.9976530503925405,4.3460431579850796e-05,4.296787072845295e-05,1.011463468937307,3.4341577390359305e-06,3.114465783298085e-07
lowpass_0p4Hz,full,disp,qseis2025,spgrn2020,600.0,all_components,m,0.0,400.0,0.25,1601,6.842545987331962,0.004682043558875274,0.9976961463138851,4.3460431579850796e-05,4.296787072845295e-05,1.011463468937307,3.4341577390359305e-06,1.9503251213421462e-07
lowpass_0p4Hz,full,disp,qseis2025,spgrn2020,900.0,East,m,0.0,400.0,0.25,1601,10.714256747366708,0.011479529764849304,0.9944843363697511,4.530988454704218e-06,4.483947919810008e-06,1.0104908745006573,5.703171168225674e-07,6.763029073521864e-08
lowpass_0p4Hz,full,disp,qseis2025,spgrn2020,900.0,North,m,0.0,400.0,0.25,1601,9.765176421574068,0.009535867054446614,0.9953902841436573,9.357794309332078e-06,9.250087552363776e-06,1.0116438635157328,1.1396639403989675e-06,1.3584248514959612e-07
lowpass_0p4Hz,full,disp,qseis2025,spgrn2020,900.0,Up,m,0.0,400.0,0.25,1601,10.78745463044006,0.011636917740380266,0.9942681262204194,2.782685163058373e-05,2.739820520051419e-05,1.015645055102423,3.906464165525806e-06,3.611124788566933e-07
lowpass_0p4Hz,full,disp,qseis2025,spgrn2020,900.0,all_components,m,0.0,400.0,0.25,1601,10.645183345331818,0.011331992845572993,0.9944325638193898,2.782685163058373e-05,2.739820520051419e-05,1.015645055102423,3.906464165525806e-06,2.261483726690468e-07
lowpass_0p4Hz,full,disp,spgrn2012,spgrn2020,300.0,East,m,0.0,400.0,0.25,1601,0.007576659904733514,5.740577531199646e-09,0.9999999976079336,1.9577177267568448e-05,1.957598105537681e-05,1.000061106117147,1.487858360926358e-09,1.1861221969450062e-10
lowpass_0p4Hz,full,disp,spgrn2012,spgrn2020,300.0,North,m,0.0,400.0,0.25,1601,0.004712926358084735,2.2211674856729838e-09,0.9999999988906786,3.0755087890519074e-05,3.0755381329297416e-05,0.9999904589452102,9.221229682813254e-10,1.3177393986726367e-10
lowpass_0p4Hz,full,disp,spgrn2012,spgrn2020,300.0,Up,m,0.0,400.0,0.25,1601,0.005384278863249008,2.899045887723003e-09,0.9999999985502026,8.001667051478782e-05,8.001770173979601e-05,0.9999871125390286,3.390414234110588e-09,3.6669221937237983e-10
lowpass_0p4Hz,full,disp,spgrn2012,spgrn2020,300.0,all_components,m,0.0,400.0,0.25,1601,0.0054114953531439105,2.928428195709813e-09,0.9999999985376107,8.001667051478782e-05,8.001770173979601e-05,0.9999871125390286,3.390414234110588e-09,2.3515697851806657e-10
lowpass_0p4Hz,full,disp,spgrn2012,spgrn2020,600.0,East,m,0.0,400.0,0.25,1601,0.014029025439930863,1.968135547942274e-08,0.9999999901580805,4.985754388686685e-06,4.986209872917369e-06,0.999908651211583,8.421979368626195e-10,1.1532780291895227e-10
lowpass_0p4Hz,full,disp,spgrn2012,spgrn2020,600.0,North,m,0.0,400.0,0.25,1601,0.00891185565759677,7.942117126183957e-09,0.9999999960240462,1.3062136522115471e-05,1.3061933030954519e-05,1.0000155789468885,1.2900988174507634e-09,1.616728411022525e-10
lowpass_0p4Hz,full,disp,spgrn2012,spgrn2020,600.0,Up,m,0.0,400.0,0.25,1601,0.010288957354424361,1.0586264344116314e-08,0.9999999947518312,4.2969532966817484e-05,4.296787072845295e-05,1.0000386856117456,3.944807663638973e-09,4.647787366810347e-10
lowpass_0p4Hz,full,disp,spgrn2012,spgrn2020,600.0,all_components,m,0.0,400.0,0.25,1601,0.010237872998975167,1.0481404354314478e-08,0.9999999947904014,4.2969532966817484e-05,4.296787072845295e-05,1.0000386856117456,3.944807663638973e-09,2.9180923206037966e-10
lowpass_0p4Hz,full,disp,spgrn2012,spgrn2020,900.0,East,m,0.0,400.0,0.25,1601,0.02281204749651707,5.203895109833506e-08,0.9999999739846117,4.484150540297817e-06,4.483947919810008e-06,1.0000451879663708,1.1462685574239075e-09,1.4399369371414803e-10
lowpass_0p4Hz,full,disp,spgrn2012,spgrn2020,900.0,North,m,0.0,400.0,0.25,1601,0.01354660653058172,1.835105484943993e-08,0.9999999908195379,9.25025849266832e-06,9.250087552363776e-06,1.0000184798580096,1.2578301404037735e-09,1.8844561705945532e-10
lowpass_0p4Hz,full,disp,spgrn2012,spgrn2020,900.0,Up,m,0.0,400.0,0.25,1601,0.014067740760324401,1.9790133009969253e-08,0.999999990106684,2.7397982539458125e-05,2.739820520051419e-05,0.9999918731517471,3.259481303119542e-09,4.709207975289398e-10
lowpass_0p4Hz,full,disp,spgrn2012,spgrn2020,900.0,all_components,m,0.0,400.0,0.25,1601,0.014329501484794935,2.0533461280274028e-08,0.9999999897340346,2.7397982539458125e-05,2.739820520051419e-05,0.9999918731517471,3.259481303119542e-09,3.044187532351095e-10
lowpass_0p4Hz,full,disp,spgrn2020,spgrn2020,300.0,East,m,0.0,400.0,0.25,1601,0.0,0.0,1.0,1.957598105537681e-05,1.957598105537681e-05,1.0,0.0,0.0
lowpass_0p4Hz,full,disp,spgrn2020,spgrn2020,300.0,North,m,0.0,400.0,0.25,1601,0.0,0.0,1.0,3.0755381329297416e-05,3.0755381329297416e-05,1.0,0.0,0.0
lowpass_0p4Hz,full,disp,spgrn2020,spgrn2020,300.0,Up,m,0.0,400.0,0.25,1601,0.0,0.0,1.0,8.001770173979601e-05,8.001770173979601e-05,1.0,0.0,0.0
lowpass_0p4Hz,full,disp,spgrn2020,spgrn2020,300.0,all_components,m,0.0,400.0,0.25,1601,0.0,0.0,0.9999999999999999,8.001770173979601e-05,8.001770173979601e-05,1.0,0.0,0.0
lowpass_0p4Hz,full,disp,spgrn2020,spgrn2020,600.0,East,m,0.0,400.0,0.25,1601,0.0,0.0,0.9999999999999998,4.986209872917369e-06,4.986209872917369e-06,1.0,0.0,0.0
lowpass_0p4Hz,full,disp,spgrn2020,spgrn2020,600.0,North,m,0.0,400.0,0.25,1601,0.0,0.0,1.0,1.3061933030954519e-05,1.3061933030954519e-05,1.0,0.0,0.0
lowpass_0p4Hz,full,disp,spgrn2020,spgrn2020,600.0,Up,m,0.0,400.0,0.25,1601,0.0,0.0,1.0,4.296787072845295e-05,4.296787072845295e-05,1.0,0.0,0.0
lowpass_0p4Hz,full,disp,spgrn2020,spgrn2020,600.0,all_components,m,0.0,400.0,0.25,1601,0.0,0.0,1.0,4.296787072845295e-05,4.296787072845295e-05,1.0,0.0,0.0
lowpass_0p4Hz,full,disp,spgrn2020,spgrn2020,900.0,East,m,0.0,400.0,0.25,1601,0.0,0.0,0.9999999999999999,4.483947919810008e-06,4.483947919810008e-06,1.0,0.0,0.0
lowpass_0p4Hz,full,disp,spgrn2020,spgrn2020,900.0,North,m,0.0,400.0,0.25,1601,0.0,0.0,1.0,9.250087552363776e-06,9.250087552363776e-06,1.0,0.0,0.0
lowpass_0p4Hz,full,disp,spgrn2020,spgrn2020,900.0,Up,m,0.0,400.0,0.25,1601,0.0,0.0,1.0,2.739820520051419e-05,2.739820520051419e-05,1.0,0.0,0.0
lowpass_0p4Hz,full,disp,spgrn2020,spgrn2020,900.0,all_components,m,0.0,400.0,0.25,1601,0.0,0.0,1.0,2.739820520051419e-05,2.739820520051419e-05,1.0,0.0,0.0
lowpass_0p4Hz,full,disp,qssp2020,spgrn2020,300.0,East,m,0.0,400.0,0.25,1601,0.3957573144485764,1.5662385193954943e-05,0.9999935133657717,1.9568302527803027e-05,1.957598105537681e-05,0.9996077577132885,4.1336441266958294e-08,6.195560328338525e-09
lowpass_0p4Hz,full,disp,qssp2020,spgrn2020,300.0,North,m,0.0,400.0,0.25,1601,0.43267540974878005,1.872080102012747e-05,0.9999913668745694,3.0752127512513785e-05,3.0755381329297416e-05,0.9998942033347338,8.194704051460425e-08,1.2097652094324175e-08
lowpass_0p4Hz,full,disp,qssp2020,spgrn2020,300.0,Up,m,0.0,400.0,0.25,1601,0.22942200963605627,5.2634458505446705e-06,0.9999974393547808,8.004490804118803e-05,8.001770173979601e-05,1.000340003534224,1.4605217621657904e-07,1.5624611581791757e-08
lowpass_0p4Hz,full,disp,qssp2020,spgrn2020,300.0,all_components,m,0.0,400.0,0.25,1601,0.2751439224617133,7.570417806761731e-06,0.9999964382510558,8.004490804118803e-05,8.001770173979601e-05,1.000340003534224,1.4605217621657904e-07,1.1956401926154449e-08
lowpass_0p4Hz,full,disp,qssp2020,spgrn2020,600.0,East,m,0.0,400.0,0.25,1601,0.5382344440260091,2.8969631673598705e-05,0.9999899775445097,4.984101016540677e-06,4.986209872917369e-06,0.9995770622516019,1.4200476616404313e-08,4.424640624582781e-09
lowpass_0p4Hz,full,disp,qssp2020,spgrn2020,600.0,North,m,0.0,400.0,0.25,1601,0.36023660764353826,1.2977041348652451e-05,0.9999951855537043,1.306222248853095e-05,1.3061933030954519e-05,1.0000221603935455,2.5821045192282178e-08,6.535168214615557e-09
lowpass_0p4Hz,full,disp,qssp2020,spgrn2020,600.0,Up,m,0.0,400.0,0.25,1601,0.22195025965571538,4.926191776123948e-06,0.9999978247763133,4.2967480261085875e-05,4.296787072845295e-05,0.9999909125735007,7.966293762715884e-08,1.0026065590062155e-08
lowpass_0p4Hz,full,disp,qssp2020,spgrn2020,600.0,all_components,m,0.0,400.0,0.25,1601,0.25845668277787387,6.679985687254253e-06,0.999997240203055,4.2967480261085875e-05,4.296787072845295e-05,0.9999909125735007,7.966293762715884e-08,7.366769067152351e-09
lowpass_0p4Hz,full,disp,qssp2020,spgrn2020,900.0,East,m,0.0,400.0,0.25,1601,0.669590474038904,4.483514029236443e-05,0.9999855399289924,4.49087580805511e-06,4.483947919810008e-06,1.0015450420854566,1.2502179856853253e-08,4.2265739472701884e-09
lowpass_0p4Hz,full,disp,qssp2020,spgrn2020,900.0,North,m,0.0,400.0,0.25,1601,0.44284774133609567,1.9611412200648152e-05,0.9999932165668611,9.258609307527921e-06,9.250087552363776e-06,1.0009212621086996,1.8411323585539827e-08,6.160414838289613e-09
lowpass_0p4Hz,full,disp,qssp2020,spgrn2020,900.0,Up,m,0.0,400.0,0.25,1601,0.21227216309925248,4.505947122683565e-06,0.9999981198598082,2.7387893455210464e-05,2.739820520051419e-05,0.9996236342771996,4.933371345870508e-08,7.105858576938123e-09
lowpass_0p4Hz,full,disp,qssp2020,spgrn2020,900.0,all_components,m,0.0,400.0,0.25,1601,0.28020878592759635,7.851696371101753e-06,0.9999970268652577,2.7387893455210464e-05,2.739820520051419e-05,0.9996236342771996,4.933371345870508e-08,5.952810664635852e-09
lowpass_0p4Hz,zoom,disp,qseis06,spgrn2020,300.0,East,m,75.0,115.0,0.25,161,2.589532371381248,0.0006705677902431391,0.9996695183769801,1.9541087713713064e-05,1.957598105537681e-05,0.9982175431430467,4.340600578089991e-07,1.269825633135363e-07
lowpass_0p4Hz,zoom,disp,qseis06,spgrn2020,300.0,North,m,75.0,115.0,0.25,161,3.210865514503597,0.0010309657352228449,0.9995170756676329,3.097105198332102e-05,3.0755381329297416e-05,1.0070124526083557,1.2030126226925735e-06,2.788032973343775e-07
lowpass_0p4Hz,zoom,disp,qseis06,spgrn2020,300.0,Up,m,75.0,115.0,0.25,161,3.6023230257762773,0.0012976731182037955,0.9993739298418675,7.985854227207014e-05,8.001770173979601e-05,0.9980109467747095,3.061148749961938e-06,7.729559531823977e-07
lowpass_0p4Hz,zoom,disp,qseis06,spgrn2020,300.0,all_components,m,75.0,115.0,0.25,161,3.5140009840536233,0.0012348202915929832,0.9994049606935286,7.985854227207014e-05,8.001770173979601e-05,0.9980109467747095,3.061148749961938e-06,4.800405384097981e-07
lowpass_0p4Hz,zoom,disp,qseis06,spgrn2020,600.0,East,m,155.0,220.0,0.25,261,7.069458325674857,0.004997724101845356,0.9975874553449003,5.027928430598518e-06,4.986209872917369e-06,1.0083667873483915,4.36641959467187e-07,1.4331340710799691e-07
lowpass_0p4Hz,zoom,disp,qseis06,spgrn2020,600.0,North,m,155.0,220.0,0.25,261,6.408564047523145,0.004106969315120624,0.9980338401234925,1.2999213906428862e-05,1.3061933030954519e-05,0.995198327508109,1.0076782194619137e-06,2.8681873609161116e-07
lowpass_0p4Hz,zoom,disp,qseis06,spgrn2020,600.0,Up,m,155.0,220.0,0.25,261,6.892011625162171,0.004749982424137051,0.9976542064168172,4.3460431579850796e-05,4.296787072845295e-05,1.011463468937307,3.4341577390359305e-06,7.704180116107419e-07
lowpass_0p4Hz,zoom,disp,qseis06,spgrn2020,600.0,all_components,m,155.0,220.0,0.25,261,6.834050733740109,0.004670424943133372,0.9977012076240188,4.3460431579850796e-05,4.296787072845295e-05,1.011463468937307,3.4341577390359305e-06,4.817840569675522e-07
lowpass_0p4Hz,zoom,disp,qseis06,spgrn2020,900.0,East,m,240.0,310.0,0.25,281,10.757819264677947,0.011573067533147597,0.9944234012247939,4.530988454704218e-06,4.483947919810008e-06,1.0104908745006573,5.703171168225674e-07,1.5811303568572868e-07
lowpass_0p4Hz,zoom,disp,qseis06,spgrn2020,900.0,North,m,240.0,310.0,0.25,281,9.856861414279633,0.00971577169403147,0.9952957074423616,9.357794309332078e-06,9.250087552363776e-06,1.0116438635157328,1.1396639403989675e-06,3.17962763446701e-07
lowpass_0p4Hz,zoom,disp,qseis06,spgrn2020,900.0,Up,m,240.0,310.0,0.25,281,11.040203620349805,0.012188609597878496,0.9939841983801657,2.782685163058373e-05,2.739820520051419e-05,1.015645055102423,3.906464165525806e-06,8.559693053002995e-07
lowpass_0p4Hz,zoom,disp,qseis06,spgrn2020,900.0,all_components,m,240.0,310.0,0.25,281,10.870263123704053,0.011816262037856021,0.9941869601824429,2.782685163058373e-05,2.739820520051419e-05,1.015645055102423,3.906464165525806e-06,5.350338003680069e-07
lowpass_0p4Hz,zoom,disp,qseis2025,spgrn2020,300.0,East,m,75.0,115.0,0.25,161,2.589532371381248,0.0006705677902431391,0.9996695183769801,1.9541087713713064e-05,1.957598105537681e-05,0.9982175431430467,4.340600578089991e-07,1.269825633135363e-07
lowpass_0p4Hz,zoom,disp,qseis2025,spgrn2020,300.0,North,m,75.0,115.0,0.25,161,3.210865514503597,0.0010309657352228449,0.9995170756676329,3.097105198332102e-05,3.0755381329297416e-05,1.0070124526083557,1.2030126226925735e-06,2.788032973343775e-07
lowpass_0p4Hz,zoom,disp,qseis2025,spgrn2020,300.0,Up,m,75.0,115.0,0.25,161,3.6023230257762773,0.0012976731182037955,0.9993739298418675,7.985854227207014e-05,8.001770173979601e-05,0.9980109467747095,3.061148749961938e-06,7.729559531823977e-07
lowpass_0p4Hz,zoom,disp,qseis2025,spgrn2020,300.0,all_components,m,75.0,115.0,0.25,161,3.5140009840536233,0.0012348202915929832,0.9994049606935286,7.985854227207014e-05,8.001770173979601e-05,0.9980109467747095,3.061148749961938e-06,4.800405384097981e-07
lowpass_0p4Hz,zoom,disp,qseis2025,spgrn2020,600.0,East,m,155.0,220.0,0.25,261,7.069458325674857,0.004997724101845356,0.9975874553449003,5.027928430598518e-06,4.986209872917369e-06,1.0083667873483915,4.36641959467187e-07,1.4331340710799691e-07
lowpass_0p4Hz,zoom,disp,qseis2025,spgrn2020,600.0,North,m,155.0,220.0,0.25,261,6.408564047523145,0.004106969315120624,0.9980338401234925,1.2999213906428862e-05,1.3061933030954519e-05,0.995198327508109,1.0076782194619137e-06,2.8681873609161116e-07
lowpass_0p4Hz,zoom,disp,qseis2025,spgrn2020,600.0,Up,m,155.0,220.0,0.25,261,6.892011625162171,0.004749982424137051,0.9976542064168172,4.3460431579850796e-05,4.296787072845295e-05,1.011463468937307,3.4341577390359305e-06,7.704180116107419e-07
lowpass_0p4Hz,zoom,disp,qseis2025,spgrn2020,600.0,all_components,m,155.0,220.0,0.25,261,6.834050733740109,0.004670424943133372,0.9977012076240188,4.3460431579850796e-05,4.296787072845295e-05,1.011463468937307,3.4341577390359305e-06,4.817840569675522e-07
lowpass_0p4Hz,zoom,disp,qseis2025,spgrn2020,900.0,East,m,240.0,310.0,0.25,281,10.757819264677947,0.011573067533147597,0.9944234012247939,4.530988454704218e-06,4.483947919810008e-06,1.0104908745006573,5.703171168225674e-07,1.5811303568572868e-07
lowpass_0p4Hz,zoom,disp,qseis2025,spgrn2020,900.0,North,m,240.0,310.0,0.25,281,9.856861414279633,0.00971577169403147,0.9952957074423616,9.357794309332078e-06,9.250087552363776e-06,1.0116438635157328,1.1396639403989675e-06,3.17962763446701e-07
lowpass_0p4Hz,zoom,disp,qseis2025,spgrn2020,900.0,Up,m,240.0,310.0,0.25,281,11.040203620349805,0.012188609597878496,0.9939841983801657,2.782685163058373e-05,2.739820520051419e-05,1.015645055102423,3.906464165525806e-06,8.559693053002995e-07
lowpass_0p4Hz,zoom,disp,qseis2025,spgrn2020,900.0,all_components,m,240.0,310.0,0.25,281,10.870263123704053,0.011816262037856021,0.9941869601824429,2.782685163058373e-05,2.739820520051419e-05,1.015645055102423,3.906464165525806e-06,5.350338003680069e-07
lowpass_0p4Hz,zoom,disp,spgrn2012,spgrn2020,300.0,East,m,75.0,115.0,0.25,161,0.007413060230922441,5.495346198728388e-09,0.9999999977481607,1.9577177267568448e-05,1.957598105537681e-05,1.000061106117147,1.487858360926358e-09,3.6351327387271276e-10
lowpass_0p4Hz,zoom,disp,spgrn2012,spgrn2020,300.0,North,m,75.0,115.0,0.25,161,0.004484193398397964,2.010799043423588e-09,0.9999999990179087,3.0755087890519074e-05,3.0755381329297416e-05,0.9999904589452102,9.221229682813254e-10,3.8936788218353135e-10
lowpass_0p4Hz,zoom,disp,spgrn2012,spgrn2020,300.0,Up,m,75.0,115.0,0.25,161,0.005362875417093604,2.8760432739266903e-09,0.9999999985614905,8.001667051478782e-05,8.001770173979601e-05,0.9999871125390286,3.390414234110588e-09,1.1507203685390643e-09
lowpass_0p4Hz,zoom,disp,spgrn2012,spgrn2020,300.0,all_components,m,75.0,115.0,0.25,161,0.005359123287068342,2.8720202405998193e-09,0.9999999985663021,8.001667051478782e-05,8.001770173979601e-05,0.9999871125390286,3.390414234110588e-09,7.320989492612835e-10
lowpass_0p4Hz,zoom,disp,spgrn2012,spgrn2020,600.0,East,m,155.0,220.0,0.25,261,0.013228602450019803,1.749959227806699e-08,0.9999999912634895,4.985754388686685e-06,4.986209872917369e-06,0.999908651211583,8.421979368626195e-10,2.6817275115750187e-10
lowpass_0p4Hz,zoom,disp,spgrn2012,spgrn2020,600.0,North,m,155.0,220.0,0.25,261,0.008506652015414607,7.2363128511357395e-09,0.9999999963919245,1.3062136522115471e-05,1.3061933030954519e-05,1.0000155789468885,1.2900988174507634e-09,3.8071979328588627e-10
lowpass_0p4Hz,zoom,disp,spgrn2012,spgrn2020,600.0,Up,m,155.0,220.0,0.25,261,0.0100452746947949,1.0090754369388676e-08,0.9999999949978949,4.2969532966817484e-05,4.296787072845295e-05,1.0000386856117456,3.944807663638973e-09,1.1229030038476592e-09
lowpass_0p4Hz,zoom,disp,spgrn2012,spgrn2020,600.0,all_components,m,155.0,220.0,0.25,261,0.00995564391117987,9.911484568621278e-09,0.9999999950735518,4.2969532966817484e-05,4.296787072845295e-05,1.0000386856117456,3.944807663638973e-09,7.018488302365231e-10
lowpass_0p4Hz,zoom,disp,spgrn2012,spgrn2020,900.0,East,m,240.0,310.0,0.25,281,0.021311417334423207,4.5417650880195397e-08,0.999999977287361,4.484150540297817e-06,4.483947919810008e-06,1.0000451879663708,1.1462685574239075e-09,3.1322453060490126e-10
lowpass_0p4Hz,zoom,disp,spgrn2012,spgrn2020,900.0,North,m,240.0,310.0,0.25,281,0.013077847830820206,1.710301038860888e-08,0.9999999914853959,9.25025849266832e-06,9.250087552363776e-06,1.0000184798580096,1.2578301404037735e-09,4.2186538508078797e-10
